CustomerID,Recency,Frequency,Monetary,Cluster
13614.0,28,2,748.73,0
13615.0,34,7,5854.84,0
13616.0,203,2,288.1,1
13617.0,43,5,734.57,0
13619.0,179,2,231.69,1
13620.0,163,1,112.34,1
13622.0,331,1,658.95,1
13623.0,15,5,1818.71,0
13624.0,23,1,462.08,0
13625.0,231,1,301.26,1
13626.0,14,1,449.81,0
13627.0,123,2,607.43,0
13628.0,311,1,310.14,1
13629.0,48,8,5578.5,0
13632.0,29,3,1526.88,0
13634.0,9,11,3498.31,0
13635.0,77,3,1928.1299999999999,0
13639.0,71,1,312.93,0
13640.0,246,1,405.0,1
13641.0,275,5,1016.47,1
13642.0,67,3,159.92,0
13643.0,17,7,1637.33,0
13646.0,34,2,326.25,0
13647.0,129,4,1393.56,0
13648.0,35,8,1764.02,0
13649.0,1,5,1332.28,0
13650.0,9,4,1451.66,0
13651.0,16,1,132.65,0
13652.0,3,3,1475.77,0
13653.0,122,1,152.2,0
13654.0,15,5,3600.67,0
13655.0,9,4,1347.54,0
13656.0,134,2,699.2,0
13658.0,18,4,3386.33,0
13659.0,51,10,3321.68,0
13660.0,35,1,314.59,0
13661.0,238,1,325.24,1
13662.0,20,8,1352.35,0
13663.0,15,4,1858.04,0
13665.0,21,3,1711.6599999999999,0
13666.0,55,2,43.25,0
13668.0,18,14,6726.35,0
13669.0,42,1,195.0,0
13671.0,29,1,194.95,0
13672.0,365,1,233.53000000000003,1
13674.0,67,1,240.68,0
13676.0,174,2,243.9,1
13677.0,39,2,556.1899999999999,0
13679.0,128,3,281.26,0
13680.0,106,8,7713.25,0
13683.0,92,1,258.6,0
13684.0,25,3,529.75,0
13686.0,15,2,337.04,0
13687.0,73,1,11880.84,0
13688.0,270,1,375.5,1
13689.0,79,1,349.5,0
13691.0,31,1,212.78,0
13692.0,43,2,1626.08,0
13693.0,9,9,2011.82,0
13694.0,8,94,131443.19,2
13695.0,212,1,266.6,1
13696.0,56,3,2020.4,0
13698.0,231,2,465.53000000000003,1
13699.0,185,1,455.57,1
13700.0,52,3,348.34,0
13701.0,81,1,161.0,0
13702.0,80,1,135.18,0
13703.0,50,1,326.06,0
13705.0,8,5,1323.47,0
13706.0,261,1,300.38,1
13707.0,64,3,2559.45,0
13709.0,81,5,1263.7,0
13710.0,58,2,329.04,0
13711.0,41,7,1540.2,0
13712.0,245,1,537.58,1
13713.0,43,3,743.26,0
13714.0,100,1,161.35,0
13715.0,7,13,7403.95,0
13717.0,92,2,318.29,0
13719.0,28,6,1773.57,0
13721.0,30,1,217.39999999999998,0
13722.0,55,7,3260.0,0
13723.0,27,5,1009.35,0
13724.0,272,1,213.01,1
13727.0,246,6,746.57,1
13728.0,22,10,1839.03,0
13729.0,70,3,724.73,0
13733.0,45,2,487.03000000000003,0
13734.0,143,4,6701.640000000001,0
13735.0,11,9,6927.9800000000005,0
13736.0,60,5,2034.31,0
13738.0,31,1,440.93,0
13739.0,162,1,75.3,1
13740.0,50,4,1247.02,0
13745.0,181,1,477.32,1
13746.0,48,1,176.69,0
13747.0,8,2,169.79999999999998,0
13748.0,8,5,1320.1,0
13750.0,15,6,1954.92,0
13752.0,162,1,404.45000000000005,1
13753.0,233,3,1353.31,1
13754.0,72,1,164.45000000000002,0
13756.0,2,10,4017.9800000000005,0
13757.0,309,1,195.55,1
13758.0,1,10,6226.43,0
13760.0,39,3,1076.85,0
13761.0,137,4,881.52,0
13762.0,228,4,2165.76,1
13763.0,52,2,3502.48,0
13764.0,204,3,1431.5,1
13765.0,288,1,352.821,1
13766.0,130,1,190.35,0
13767.0,4,39,18320.170000000002,3
13768.0,361,2,875.97,1
13769.0,2,11,3003.9100000000003,0
13770.0,57,4,785.37,0
13771.0,168,5,3094.37,1
13772.0,35,5,1982.09,0
13773.0,31,2,301.54,0
13775.0,225,1,1049.66,1
13776.0,63,2,623.98,0
13777.0,1,37,30501.260000000002,3
13778.0,126,3,945.79,0
13779.0,150,1,161.13,1
13780.0,42,1,375.81,0
13781.0,227,2,650.99,1
13782.0,88,7,881.72,0
13783.0,122,4,1542.09,0
13784.0,69,3,447.44,0
13785.0,63,4,542.49,0
13786.0,2,6,3128.54,0
13787.0,93,4,913.46,0
13788.0,140,1,3.75,1
13789.0,23,1,239.45999999999998,0
13792.0,57,1,188.4,0
13793.0,281,1,96.0,1
13794.0,181,1,126.03,1
13795.0,23,4,836.3,0
13796.0,134,1,289.7,0
13797.0,71,3,1179.45,0
13798.0,7,54,38683.02,3
13799.0,79,7,2114.71,0
13800.0,65,2,1121.24,0
13802.0,9,16,21659.69,0
13803.0,66,2,1061.84,0
13804.0,70,2,572.73,0
13807.0,2,3,422.2,0
13809.0,29,2,524.65,0
13813.0,162,4,1398.61,1
13814.0,162,1,678.2,1
13815.0,41,4,3448.38,0
13818.0,64,1,61.28,0
13819.0,304,3,1502.0,1
13820.0,53,3,660.65,0
13821.0,28,4,1025.09,0
13823.0,15,5,2445.79,0
13824.0,14,7,1615.82,0
13825.0,256,2,255.59,1
13829.0,56,1,102.0,0
13830.0,216,1,156.85000000000002,1
13831.0,4,13,4820.59,0
13832.0,57,1,561.49,0
13833.0,39,1,316.56,0
13834.0,211,2,324.19,1
13835.0,154,3,260.7,1
13836.0,34,2,620.37,0
13838.0,4,7,1274.3600000000001,0
13839.0,121,1,139.95000000000002,0
13840.0,51,1,651.4,0
13842.0,1,10,2244.29,0
13843.0,16,1,319.75,0
13846.0,34,1,442.73,0
13847.0,354,1,310.72,1
13848.0,1,6,2080.0,0
13849.0,32,3,1931.35,0
13851.0,14,5,1955.0,0
13852.0,245,1,187.35000000000002,1
13854.0,0,15,4144.44,0
13855.0,135,4,1310.3400000000001,0
13856.0,98,8,753.53,0
13857.0,28,6,1001.01,0
13859.0,164,1,314.7,1
13861.0,64,2,273.26,0
13862.0,24,1,346.73,0
13863.0,100,3,933.77,0
13864.0,21,1,662.4000000000001,0
13869.0,16,6,5006.62,0
13870.0,22,7,2941.14,0
13871.0,63,4,1482.6,0
13872.0,162,3,919.57,1
13873.0,18,5,649.32,0
13874.0,139,6,1508.7,0
13875.0,22,9,3027.58,0
13877.0,105,2,332.44,0
13878.0,182,3,1191.53,1
13879.0,280,1,395.5,1
13880.0,2,5,1171.89,0
13881.0,10,23,28019.58,3
13883.0,38,10,3885.54,0
13884.0,11,5,1100.88,0
13888.0,39,5,1563.42,0
13889.0,17,5,1574.3300000000002,0
13890.0,9,4,1043.57,0
13891.0,13,3,863.5600000000001,0
13892.0,112,2,634.68,0
13895.0,150,2,1415.45,1
13896.0,260,1,388.55,1
13897.0,73,2,849.56,0
13898.0,46,1,530.47,0
13900.0,24,3,869.64,0
13901.0,9,10,2809.14,0
13902.0,267,5,34095.26,1
13903.0,35,1,165.45000000000002,0
13905.0,367,1,312.65,1
13906.0,44,1,42.0,0
13907.0,326,1,136.8,1
13909.0,58,2,286.6,0
13911.0,14,11,1654.08,0
13912.0,58,1,124.95,0
13913.0,141,1,42.22,1
13915.0,29,1,70.80000000000001,0
13916.0,98,4,1275.81,0
13919.0,59,2,975.87,0
13920.0,66,4,1774.68,0
13921.0,37,4,730.7,0
13922.0,72,2,692.95,0
13927.0,72,1,359.27,0
13929.0,51,9,2651.45,0
13931.0,27,9,4019.85,0
13935.0,231,3,6116.92,1
13936.0,17,2,563.08,0
13937.0,37,1,721.28,0
13939.0,66,4,992.41,0
13941.0,7,11,6009.34,0
13942.0,169,1,320.0,1
13943.0,212,1,246.54,1
13944.0,288,1,200.43,1
13945.0,29,2,854.15,0
13946.0,11,3,1314.66,0
13948.0,46,3,446.76,0
13952.0,15,12,9572.45,0
13953.0,44,5,3125.0,0
13955.0,10,1,222.21,0
13957.0,52,3,458.25,0
13958.0,14,8,4709.2300000000005,0
13959.0,34,3,477.98,0
13961.0,27,1,538.4,0
13962.0,70,1,193.25,0
13963.0,2,14,2347.33,0
13964.0,22,2,438.9,0
13965.0,111,3,996.61,0
13966.0,70,1,390.86,0
13967.0,31,1,85.6,0
13968.0,58,1,123.66,0
13969.0,0,18,4311.93,0
13970.0,21,2,846.55,0
13971.0,58,6,1909.31,0
13974.0,217,1,264.13,1
13975.0,28,6,2832.56,0
13976.0,141,3,834.38,0
13977.0,46,1,519.8100000000001,0
13979.0,28,6,2546.36,0
13980.0,74,4,599.78,0
13981.0,50,1,331.14,0
13982.0,0,6,2573.7799999999997,0
13983.0,1,10,4505.02,0
13984.0,1,8,1128.09,0
13985.0,9,7,2960.73,0
13987.0,14,2,682.54,0
13988.0,18,2,609.84,0
13989.0,99,3,759.98,0
13992.0,15,2,142.7,0
13993.0,14,10,3309.35,0
13995.0,14,9,2508.32,0
13996.0,21,2,895.76,0
13997.0,154,3,382.31,1
13998.0,81,3,566.7,0
13999.0,9,17,5600.45,0
14000.0,49,4,1410.68,0
14001.0,8,7,2487.01,0
14003.0,367,1,209.41,1
14004.0,28,4,1675.81,0
14006.0,163,4,1234.48,1
14007.0,147,1,79.48,1
14008.0,67,1,509.04,0
14009.0,97,1,404.3,0
14010.0,200,2,445.15,1
14011.0,115,2,457.82,0
14013.0,15,2,611.5500000000001,0
14014.0,11,2,1443.03,0
14016.0,31,7,7062.2,0
14017.0,206,1,229.75,1
14018.0,280,1,367.15000000000003,1
14020.0,111,2,606.21,0
14021.0,9,4,1084.68,0
14022.0,121,1,352.15000000000003,0
14024.0,25,1,318.04,0
14025.0,99,8,4057.9,0
14026.0,105,2,713.11,0
14028.0,185,3,10396.5,1
14030.0,1,14,5902.2,0
14031.0,0,27,23712.31,3
14032.0,1,6,1874.68,0
14033.0,190,1,109.44,1
14035.0,41,4,1428.7,0
14037.0,113,4,689.75,0
14038.0,32,2,1509.5,0
14039.0,210,1,115.08000000000001,1
14040.0,21,23,9030.65,0
14042.0,360,1,431.98,1
14043.0,126,2,304.25,0
14044.0,53,6,2470.28,0
14045.0,8,13,9653.279999999999,0
14047.0,7,10,2946.42,0
14048.0,17,2,338.76,0
14049.0,22,9,7557.3099999999995,0
14051.0,1,15,6823.610000000001,0
14052.0,25,1,255.45,0
14053.0,32,2,312.05,0
14055.0,212,2,795.3199999999999,1
14057.0,16,5,2190.88,0
14058.0,97,2,469.19,0
14060.0,1,13,3378.66,0
14061.0,142,3,917.4300000000001,1
14062.0,9,12,15139.35,0
14063.0,73,9,22710.2,0
14064.0,65,10,1978.68,0
14065.0,24,3,891.02,0
14068.0,238,3,1262.52,1
14069.0,149,2,230.06,1
14070.0,319,1,326.55,1
14072.0,301,1,390.85,1
14074.0,258,1,219.39999999999998,1
14075.0,38,3,792.61,0
14077.0,30,1,115.66,0
14078.0,8,4,643.26,0
14079.0,317,1,243.63,1
14080.0,48,4,1070.08,0
14081.0,4,9,4435.58,0
14082.0,27,1,231.10999999999999,0
14083.0,6,3,388.83,0
14084.0,147,1,150.5,1
14085.0,3,16,5656.43,0
14086.0,97,1,39.95,0
14087.0,39,2,651.8,0
14088.0,41,3,13544.99,0
14091.0,289,2,9530.08,1
14092.0,9,10,3152.54,0
14094.0,74,1,335.22,0
14095.0,357,1,2.95,1
14097.0,116,2,422.85999999999996,0
14099.0,10,9,2661.54,0
14101.0,23,7,3985.14,0
14104.0,24,3,555.37,0
14105.0,43,4,4722.6,0
14106.0,372,1,214.79999999999998,1
14107.0,83,4,2174.07,0
14108.0,366,2,447.05,1
14110.0,70,21,7304.8,0
14112.0,86,6,2919.44,0
14113.0,10,12,5252.1900000000005,0
14114.0,30,5,977.5600000000001,0
14115.0,136,2,622.6700000000001,0
14118.0,63,1,458.45,0
14119.0,10,2,183.37,0
14122.0,41,3,362.42,0
14123.0,368,1,436.18,1
14126.0,79,1,466.33000000000004,0
14127.0,15,3,1190.3700000000001,0
14128.0,186,1,286.71,1
14129.0,34,4,1467.48,0
14130.0,10,3,1398.81,0
14131.0,283,1,187.87,1
14133.0,368,1,305.5,1
14134.0,17,15,11123.35,0
14135.0,2,11,4953.61,0
14136.0,35,5,1570.81,0
14137.0,330,1,332.7,1
14139.0,125,3,670.98,0
14142.0,8,2,671.34,0
14144.0,121,1,30.599999999999998,0
14145.0,94,3,3857.85,0
14146.0,18,7,5259.3,0
14147.0,23,7,2106.8,0
14148.0,49,1,309.09000000000003,0
14151.0,308,2,679.45,1
14152.0,22,5,1376.05,0
14153.0,118,1,233.4,0
14154.0,16,6,5115.08,0
14156.0,6,102,196566.74,2
14157.0,24,3,569.9,0
14159.0,14,9,3245.0,0
14160.0,245,7,8421.47,1
14161.0,4,5,2208.36,0
14163.0,97,1,148.71,0
14166.0,140,2,256.85,1
14167.0,99,4,721.65,0
14168.0,55,2,370.45,0
14169.0,65,2,624.4300000000001,0
14170.0,10,3,597.33,0
14171.0,365,1,135.0,1
14172.0,240,3,402.72,1
14173.0,276,2,135.16,1
14175.0,53,5,4456.58,0
14176.0,2,2,339.11,0
14177.0,16,9,1669.93,0
14180.0,7,9,1570.73,0
14181.0,45,2,310.55,0
14182.0,78,4,678.77,0
14183.0,46,2,286.29,0
14186.0,62,5,1550.63,0
14187.0,108,1,123.5,0
14189.0,3,2,1160.31,0
14190.0,301,1,79.9,1
14191.0,29,2,132.9,0
14192.0,23,1,293.74,0
14193.0,31,1,356.8,0
14194.0,27,15,7321.07,0
14195.0,74,4,1603.6,0
14197.0,45,1,390.05,0
14198.0,35,5,868.33,0
14199.0,58,3,906.3,0
14200.0,252,1,379.2,1
14201.0,44,3,446.1,0
14202.0,16,3,847.76,0
14203.0,32,1,339.34,0
14204.0,57,3,901.9300000000001,0
14205.0,29,7,1947.5,0
14206.0,23,2,856.85,0
14207.0,322,1,157.8,1
14208.0,186,1,415.31,1
14209.0,20,9,2919.84,0
14210.0,6,11,3955.6800000000003,0
14211.0,46,9,2161.19,0
14212.0,80,1,1119.6599999999999,0
14213.0,39,1,1192.2,0
14215.0,3,4,1626.61,0
14216.0,49,1,310.74,0
14217.0,1,7,1411.91,0
14219.0,44,2,543.89,0
14220.0,202,2,882.5999999999999,1
14221.0,84,8,3084.69,0
14224.0,25,5,847.78,0
14225.0,69,4,2037.02,0
14226.0,76,1,770.34,0
14227.0,49,5,3017.75,0
14228.0,72,3,745.5,0
14229.0,38,4,1046.84,0
14230.0,70,3,979.8000000000001,0
14231.0,85,1,309.91,0
14233.0,100,3,1441.55,0
14235.0,133,4,1573.1299999999999,0
14236.0,7,4,1253.78,0
14237.0,8,2,471.14,0
14238.0,297,2,287.38,1
14239.0,66,10,1882.3200000000002,0
14240.0,58,1,357.15,0
14241.0,331,1,120.0,1
14243.0,0,8,4842.28,0
14244.0,295,1,366.41999999999996,1
14247.0,39,4,635.89,0
14248.0,94,2,730.37,0
14249.0,45,12,5625.461,0
14252.0,16,1,350.99,0
14253.0,128,2,363.40000000000003,0
14254.0,67,1,601.03,0
14255.0,181,1,1000.63,1
14256.0,126,3,1504.93,0
14257.0,15,4,2854.73,0
14258.0,30,16,19381.36,0
14260.0,106,3,824.28,0
14263.0,58,1,322.93,0
14264.0,14,4,1183.39,0
14265.0,99,2,843.17,0
14266.0,63,1,40.56,0
14268.0,105,1,354.85,0
14269.0,74,1,295.73,0
14271.0,44,1,106.81,0
14272.0,197,2,482.85,1
14274.0,321,1,256.6,1
14275.0,30,6,1189.3799999999999,0
14276.0,42,4,982.94,0
14277.0,46,6,13009.61,0
14278.0,44,1,205.83,0
14279.0,155,2,191.86,1
14281.0,43,1,245.15,0
14282.0,2,11,4120.32,0
14283.0,98,4,628.4399999999999,0
14284.0,288,1,704.4,1
14285.0,148,4,1374.41,1
14286.0,39,4,3851.0099999999998,0
14290.0,48,3,2201.91,0
14291.0,15,12,4020.85,0
14292.0,45,7,4354.32,0
14293.0,3,6,2221.37,0
14294.0,42,1,375.34,0
14295.0,73,4,2196.71,0
14296.0,56,2,456.40000000000003,0
14298.0,10,38,39667.19,3
14299.0,0,19,10533.87,0
14301.0,51,3,1352.04,0
14302.0,65,3,742.9000000000001,0
14303.0,42,2,277.94,0
14304.0,14,2,1341.56,0
14306.0,13,4,1058.0800000000002,0
14307.0,8,5,2075.31,0
14308.0,184,2,1147.02,1
14309.0,48,2,1428.28,0
14310.0,67,1,492.1,0
14311.0,202,1,206.19,1
14312.0,13,5,1478.7,0
14314.0,65,1,109.80000000000001,0
14315.0,199,2,716.69,1
14316.0,57,5,1370.34,0
14318.0,95,1,158.02,0
14319.0,59,1,494.85,0
14320.0,181,3,868.96,1
14321.0,66,2,687.3100000000001,0
14322.0,64,4,474.1,0
14324.0,44,2,701.61,0
14325.0,204,1,245.48000000000002,1
14326.0,98,2,757.13,0
14327.0,17,5,1583.28,0
14328.0,73,1,445.05,0
14329.0,10,8,4912.38,0
14330.0,258,1,200.63,1
14332.0,16,2,1077.2,0
14334.0,60,4,1766.27,0
14338.0,171,1,339.88,1
14339.0,63,1,310.75,0
14341.0,55,10,2285.04,0
14342.0,67,2,249.88,0
14343.0,56,4,1088.91,0
14344.0,2,14,2443.77,0
14346.0,60,3,1294.17,0
14347.0,371,1,82.6,1
14350.0,15,2,689.1,0
14353.0,45,2,285.9,0
14355.0,0,3,840.0500000000001,0
14358.0,24,2,400.06,0
14361.0,213,1,214.70999999999998,1
14363.0,37,2,227.47000000000003,0
14365.0,29,2,634.68,0
14366.0,160,1,136.0,1
14369.0,277,2,469.13,1
14370.0,85,6,1175.78,0
14372.0,78,2,860.08,0
14374.0,176,1,108.0,1
14375.0,85,2,875.31,0
14376.0,318,1,215.46,1
14378.0,256,1,131.25,1
14379.0,28,2,920.81,0
14380.0,317,1,48.96,1
14381.0,86,1,428.65999999999997,0
14382.0,25,1,620.73,0
14384.0,135,1,58.5,0
14388.0,7,9,3488.16,0
14389.0,59,3,854.55,0
14390.0,7,5,1747.01,0
14391.0,211,1,135.6,1
14392.0,67,1,266.4,0
14394.0,199,1,93.8,1
14395.0,7,12,4700.3,0
14396.0,6,6,1633.94,0
14398.0,36,2,707.79,0
14399.0,29,8,2113.16,0
14400.0,43,2,1157.77,0
14401.0,59,9,2744.42,0
14402.0,287,1,285.6,1
14403.0,224,2,404.7,1
14404.0,4,8,1424.79,0
14405.0,21,1,195.0,0
14408.0,106,4,1503.2400000000002,0
14409.0,3,5,1696.64,0
14410.0,11,2,1546.07,0
14412.0,59,1,656.16,0
14413.0,45,3,647.67,0
14414.0,9,1,902.35,0
14415.0,14,10,6191.32,0
14417.0,22,1,604.2,0
14419.0,17,1,202.85,0
14420.0,31,3,1251.65,0
14421.0,147,4,1656.26,1
14422.0,9,13,6007.88,0
14423.0,72,2,651.41,0
14425.0,69,3,661.39,0
14426.0,38,7,7246.27,0
14427.0,129,2,900.1800000000001,0
14429.0,38,1,516.28,0
14430.0,146,3,1220.9,1
14431.0,14,3,2143.84,0
14433.0,100,1,289.6,0
14435.0,136,1,90.42,0
14436.0,188,1,182.64000000000001,1
14437.0,0,5,895.84,0
14439.0,78,4,6781.8,0
14440.0,0,9,4281.05,0
14441.0,9,7,2898.8,0
14442.0,49,5,3777.2,0
14443.0,3,2,966.27,0
14444.0,91,1,132.04,0
14445.0,90,1,221.65,0
14446.0,21,1,201.73,0
14447.0,35,1,548.5,0
14449.0,7,5,1575.7,0
14450.0,14,4,645.19,0
14451.0,24,10,2646.18,0
14452.0,30,2,401.15,0
14454.0,11,5,977.3,0
14455.0,67,4,628.21,0
14458.0,15,1,237.42,0
14459.0,286,1,3537.821,1
14460.0,31,6,659.16,0
14461.0,17,10,4610.44,0
14462.0,67,1,265.99,0
14463.0,134,1,256.95,0
14464.0,203,2,111.0,1
14465.0,63,8,2887.4100000000003,0
14466.0,7,7,2374.5,0
14467.0,24,8,1622.23,0
14468.0,368,1,204.24,1
14469.0,51,4,2112.21,0
14470.0,65,1,250.85,0
14471.0,226,2,400.95,1
14472.0,324,1,291.38,1
14474.0,214,1,730.42,1
14475.0,43,1,225.3,0
14477.0,71,3,660.0,0
14478.0,17,4,1276.66,0
14479.0,0,3,982.86,0
14480.0,37,3,1020.47,0
14481.0,42,3,1674.98,0
14482.0,14,6,2289.76,0
14483.0,371,1,120.0,1
14484.0,36,3,749.0600000000001,0
14486.0,146,2,175.5,1
14487.0,3,2,257.28000000000003,0
14489.0,72,3,1111.55,0
14490.0,41,2,1273.47,0
14491.0,7,1,127.2,0
14492.0,65,7,1921.91,0
14493.0,25,5,2746.91,0
14494.0,36,2,261.9,0
14495.0,294,1,51.0,1
14496.0,8,6,2129.42,0
14497.0,308,1,221.69,1
14498.0,36,5,1953.95,0
14499.0,9,4,1323.65,0
14505.0,39,11,6096.2,0
14506.0,4,3,1278.5,0
14507.0,13,5,1901.25,0
14508.0,11,3,598.52,0
14509.0,169,1,110.95,1
14510.0,10,3,1007.28,0
14512.0,18,5,948.19,0
14513.0,71,3,332.42,0
14514.0,71,6,3543.63,0
14515.0,22,6,1647.17,0
14516.0,151,1,163.92,1
14519.0,318,2,206.09,1
14521.0,126,1,199.45000000000002,0
14522.0,230,4,784.08,1
14524.0,44,4,1066.03,0
14525.0,63,8,3908.44,0
14526.0,24,1,262.4,0
14527.0,0,69,19283.48,3
14530.0,31,10,3271.4900000000002,0
14531.0,114,1,376.34,0
14532.0,46,7,2926.33,0
14533.0,42,4,1516.65,0
14534.0,32,8,1824.06,0
14535.0,30,6,3166.54,0
14537.0,258,1,285.84000000000003,1
14538.0,165,3,982.59,1
14540.0,14,8,2799.08,0
14541.0,51,6,1038.03,0
14543.0,15,23,11276.44,0
14544.0,105,1,957.98,0
14545.0,309,1,349.25,1
14546.0,11,6,2619.81,0
14548.0,119,7,1974.69,0
14549.0,55,3,627.3100000000001,0
14550.0,23,2,587.69,0
14551.0,46,5,693.81,0
14552.0,15,2,346.21,0
14553.0,46,4,982.27,0
14555.0,16,4,1991.49,0
14556.0,231,3,835.34,1
14558.0,289,3,655.5,1
14559.0,25,1,75.6,0
14560.0,14,22,3876.2599999999998,0
14562.0,25,8,1654.63,0
14563.0,144,2,679.44,1
14564.0,69,2,2605.62,0
14565.0,108,1,760.1,0
14566.0,52,3,2660.0,0
14568.0,70,1,919.7,0
14569.0,87,3,371.59,0
14570.0,78,1,395.69,0
14571.0,60,1,161.65,0
14572.0,52,4,2782.34,0
14573.0,7,5,968.0,0
14574.0,367,1,143.70000000000002,1
14575.0,123,1,460.71,0
14576.0,7,1,35.400000000000006,0
14577.0,29,3,514.54,0
14579.0,67,1,105.56,0
14580.0,153,1,14.850000000000001,1
14581.0,179,1,295.2,1
14583.0,18,3,728.48,0
14584.0,56,4,705.65,0
14585.0,17,4,986.22,0
14588.0,213,1,135.39,1
14589.0,6,1,39.75,0
14590.0,59,20,3006.62,0
14593.0,32,9,3094.02,0
14594.0,8,1,255.0,0
14595.0,88,2,423.85,0
14596.0,261,1,229.47,1
14597.0,14,4,1318.3899999999999,0
14598.0,204,1,162.07,1
14599.0,25,2,474.54,0
14600.0,28,1,471.84000000000003,0
14602.0,291,1,205.35999999999999,1
14604.0,268,1,143.85999999999999,1
14605.0,9,4,937.16,0
14606.0,1,102,18704.41,3
14607.0,102,8,7568.13,0
14608.0,14,7,1567.79,0
14609.0,25,6,884.64,0
14610.0,30,2,24.35,0
14611.0,78,2,604.3299999999999,0
14612.0,50,1,877.7,0
14613.0,315,1,76.32000000000001,1
14614.0,21,1,295.13,0
14615.0,29,5,951.76,0
14616.0,20,2,121.7,0
14617.0,37,2,190.47000000000003,0
14618.0,11,4,788.88,0
14619.0,176,1,896.8000000000001,1
14621.0,146,4,1212.21,1
14623.0,15,5,1170.33,0
14624.0,50,4,588.22,0
14625.0,9,9,3598.25,0
14626.0,30,7,2619.65,0
14627.0,14,1,462.75,0
14628.0,77,3,1326.04,0
14630.0,119,1,338.65,0
14631.0,21,3,1018.71,0
14634.0,72,4,2124.46,0
14635.0,88,1,215.22,0
14637.0,312,1,106.67999999999999,1
14639.0,43,3,1994.47,0
14640.0,44,4,1541.98,0
14643.0,252,3,986.08,1
14644.0,49,5,1416.96,0
14645.0,269,1,279.8,1
14646.0,9,78,248396.5,2
14647.0,158,1,276.75,1
14648.0,51,15,4546.86,0
14649.0,17,5,2358.02,0
14650.0,223,1,62.5,1
14651.0,29,7,1379.52,0
14653.0,148,5,1666.99,1
14654.0,373,1,246.86,1
14655.0,23,3,1946.28,0
14656.0,50,3,523.6,0
14657.0,64,2,612.65,0
14662.0,62,3,645.16,0
14663.0,65,2,490.6,0
14665.0,62,2,913.95,0
14667.0,0,31,12685.94,3
14668.0,80,1,111.63,0
14669.0,268,4,1973.94,1
14670.0,367,1,190.47,1
14671.0,184,2,1127.45,1
14672.0,150,2,347.59,1
14673.0,2,3,1674.41,0
14674.0,144,1,173.66,1
14675.0,23,1,462.15,0
14676.0,29,6,5808.55,0
14677.0,227,1,184.91,1
14678.0,214,1,403.39,1
14679.0,16,3,1289.44,0
14680.0,6,43,28658.66,3
14681.0,22,3,376.20000000000005,0
14682.0,63,4,1462.81,0
14683.0,223,1,146.56,1
14684.0,25,1,232.27,0
14685.0,211,8,4619.79,1
14686.0,49,5,885.83,0
14687.0,35,2,773.6800000000001,0
14688.0,8,8,2082.7,0
14690.0,27,2,422.63,0
14692.0,15,8,1153.54,0
14693.0,60,6,992.46,0
14694.0,252,1,244.31,1
14695.0,154,3,1620.07,1
14696.0,8,2,688.95,0
14699.0,70,3,593.47,0
14700.0,50,2,880.96,0
14701.0,77,6,2012.72,0
14702.0,0,13,3462.08,0
14704.0,59,2,266.66,0
14706.0,253,1,390.69,1
14707.0,70,2,139.2,0
14708.0,3,3,1085.91,0
14709.0,14,12,3965.29,0
14710.0,14,9,1316.46,0
14712.0,53,1,411.0,0
14713.0,0,11,2752.5099999999998,0
14714.0,42,3,746.05,0
14715.0,77,4,973.0699999999999,0
14716.0,79,1,235.77,0
14717.0,368,1,81.3,1
14718.0,45,1,226.42,0
14721.0,14,1,115.77,0
14722.0,112,2,325.45,0
14723.0,6,7,934.76,0
14724.0,225,1,345.25,1
14725.0,29,3,597.16,0
14726.0,289,1,124.75,1
14727.0,181,2,199.35,1
14728.0,48,1,190.58,0
14729.0,8,3,593.89,0
14732.0,27,11,2814.58,0
14733.0,2,4,6599.06,0
14734.0,60,4,1056.42,0
14735.0,23,24,6174.47,0
14736.0,120,2,401.08,0
14737.0,35,1,2389.62,0
14738.0,195,2,507.45,1
14739.0,2,19,8385.22,0
14740.0,44,8,2712.85,0
14741.0,7,2,497.25,0
14742.0,70,1,579.85,0
14743.0,227,1,50.48,1
14744.0,1,8,2785.1,0
14745.0,136,7,1351.55,0
14746.0,41,4,593.5,0
14748.0,3,7,1736.57,0
14749.0,114,1,310.15,0
14750.0,371,1,112.03,1
14751.0,319,2,126.45,1
14753.0,95,1,306.36,0
14754.0,60,4,912.4300000000001,0
14755.0,16,14,4962.27,0
14756.0,17,2,1914.8,0
14758.0,31,3,1380.9099999999999,0
14761.0,79,1,192.02,0
14762.0,261,1,117.05000000000001,1
14766.0,1,6,4082.76,0
14767.0,109,1,382.81,0
14769.0,25,9,5097.13,0
14770.0,102,6,2761.2200000000003,0
14771.0,256,2,594.62,1
14773.0,227,1,140.55,1
14774.0,163,1,241.45,1
14775.0,7,1,406.56,0
14776.0,22,4,1170.0,0
14777.0,38,1,307.56,0
14783.0,294,1,307.3,1
14784.0,24,1,159.94,0
14786.0,185,1,90.96,1
14787.0,106,1,110.65,0
14788.0,231,1,476.88,1
14790.0,9,6,1781.56,0
14791.0,241,1,303.63,1
14793.0,170,1,396.91,1
14794.0,37,3,633.99,0
14796.0,1,11,2867.15,0
14797.0,142,1,300.31,1
14798.0,16,5,550.5699999999999,0
14799.0,372,1,180.45,1
14800.0,4,6,3434.58,0
14802.0,73,2,1502.98,0
14805.0,39,3,549.99,0
14806.0,74,1,110.03999999999999,0
14807.0,25,2,519.29,0
